player_id,Puntos,Fecha,weekday,FDS,feriado,feriado2,antesdeferiado,antesdeferiado2,feriado_final,estival
10008,20117.0,2018-12-08,5,1,True,1,0,0,1,True
10008,4581.0,2018-12-29,5,1,False,0,0,0,0,True
10008,1603.0,2019-03-01,4,0,False,0,0,0,0,True
10008,2458.0,2019-04-18,3,0,False,0,1,1,1,True
10008,2461.0,2019-05-03,4,0,False,0,0,0,0,True
10008,13907.0,2019-06-01,5,1,False,0,0,0,0,True
10008,3557.0,2019-06-02,6,1,False,0,0,0,0,True
10008,3098.0,2019-07-12,4,0,False,0,0,0,0,True
10008,2351.0,2019-07-28,6,1,False,0,0,0,0,True
10008,4393.0,2019-08-15,3,0,True,1,0,0,1,True
10014,45554.0,2018-01-15,0,0,False,0,0,0,0,True
10014,95046.0,2018-01-20,5,1,False,0,0,0,0,True
10014,23527.0,2018-01-31,2,0,False,0,0,0,0,True
10014,40354.0,2018-02-13,1,0,False,0,0,0,0,True
10014,107399.0,2018-02-17,5,1,False,0,0,0,0,True
10014,73349.0,2018-03-09,4,0,False,0,0,0,0,True
10014,5850.0,2018-03-11,6,1,False,0,0,0,0,True
10014,6074.0,2018-03-13,1,0,False,0,0,0,0,True
10014,56006.0,2018-03-16,4,0,False,0,0,0,0,True
10014,789.0,2018-03-17,5,1,False,0,0,0,0,True
10014,11507.0,2018-03-22,3,0,False,0,0,0,0,True
10014,83781.0,2018-03-24,5,1,False,0,0,0,0,True
10014,2391.0,2018-03-27,1,0,False,0,0,0,0,True
10014,92456.0,2018-03-31,5,1,True,1,0,0,1,True
10014,9144.0,2018-04-05,3,0,False,0,0,0,0,True
10014,80833.0,2018-04-07,5,1,False,0,0,0,0,True
10014,6053.0,2018-04-20,4,0,False,0,0,0,0,True
10014,16322.0,2018-04-21,5,1,False,0,0,0,0,True
10014,101459.0,2018-07-28,5,1,False,0,0,0,0,True
10014,2823.0,2018-07-29,6,1,False,0,0,0,0,True
10014,69798.0,2018-08-04,5,1,False,0,0,0,0,True
10014,12241.0,2018-08-12,6,1,False,0,0,0,0,True
10014,6908.0,2018-08-14,1,0,False,0,1,1,1,True
10014,12514.0,2018-08-16,3,0,False,0,0,0,0,True
10014,5521.0,2018-08-19,6,1,False,0,0,0,0,True
10014,16037.0,2018-08-23,3,0,False,0,0,0,0,True
